_id,CRASH_CRN,DISTRICT,CRASH_COUNTY,MUNICIPALITY,POLICE_AGCY,CRASH_YEAR,CRASH_MONTH,DAY_OF_WEEK,TIME_OF_DAY,HOUR_OF_DAY,ILLUMINATION,WEATHER,ROAD_CONDITION,COLLISION_TYPE,RELATION_TO_ROAD,INTERSECT_TYPE,TCD_TYPE,URBAN_RURAL,LOCATION_TYPE,SCH_BUS_IND,SCH_ZONE_IND,TOTAL_UNITS,PERSON_COUNT,VEHICLE_COUNT,AUTOMOBILE_COUNT,MOTORCYCLE_COUNT,BUS_COUNT,SMALL_TRUCK_COUNT,HEAVY_TRUCK_COUNT,SUV_COUNT,VAN_COUNT,BICYCLE_COUNT,FATAL_COUNT,INJURY_COUNT,MAJ_INJ_COUNT,MOD_INJ_COUNT,MIN_INJ_COUNT,UNK_INJ_DEG_COUNT,UNK_INJ_PER_COUNT,UNBELTED_OCC_COUNT,UNB_DEATH_COUNT,UNB_MAJ_INJ_COUNT,BELTED_DEATH_COUNT,BELTED_MAJ_INJ_COUNT,MCYCLE_DEATH_COUNT,MCYCLE_MAJ_INJ_COUNT,BICYCLE_DEATH_COUNT,BICYCLE_MAJ_INJ_COUNT,PED_COUNT,PED_DEATH_COUNT,PED_MAJ_INJ_COUNT,COMM_VEH_COUNT,MAX_SEVERITY_LEVEL,DRIVER_COUNT_16YR,DRIVER_COUNT_17YR,DRIVER_COUNT_18YR,DRIVER_COUNT_19YR,DRIVER_COUNT_20YR,DRIVER_COUNT_50_64YR,DRIVER_COUNT_65_74YR,DRIVER_COUNT_75PLUS,LATITUDE,LONGITUDE,DEC_LAT,DEC_LONG,EST_HRS_CLOSED,LANE_CLOSED,LN_CLOSE_DIR,NTFY_HIWY_MAINT,RDWY_SURF_TYPE_CD,SPEC_JURIS_CD,TCD_FUNC_CD,TFC_DETOUR_IND,WORK_ZONE_IND,WORK_ZONE_TYPE,WORK_ZONE_LOC,CONS_ZONE_SPD_LIM,WORKERS_PRES,WZ_CLOSE_DETOUR,WZ_FLAGGER,WZ_LAW_OFFCR_IND,WZ_LN_CLOSURE,WZ_MOVING,WZ_OTHER,WZ_SHLDER_MDN,FLAG_CRN,INTERSTATE,STATE_ROAD,LOCAL_ROAD,LOCAL_ROAD_ONLY,TURNPIKE,WET_ROAD,SNOW_SLUSH_ROAD,ICY_ROAD,SUDDEN_DEER,SHLDR_RELATED,REAR_END,HO_OPPDIR_SDSWP,HIT_FIXED_OBJECT,SV_RUN_OFF_RD,WORK_ZONE,PROPERTY_DAMAGE_ONLY,FATAL_OR_MAJ_INJ,INJURY,FATAL,NON_INTERSECTION,INTERSECTION,SIGNALIZED_INT,STOP_CONTROLLED_INT,UNSIGNALIZED_INT,SCHOOL_BUS,SCHOOL_ZONE,HIT_DEER,HIT_TREE_SHRUB,HIT_EMBANKMENT,HIT_POLE,HIT_GDRAIL,HIT_GDRAIL_END,HIT_BARRIER,HIT_BRIDGE,OVERTURNED,MOTORCYCLE,BICYCLE,HVY_TRUCK_RELATED,VEHICLE_FAILURE,TRAIN_TROLLEY,PHANTOM_VEHICLE,ALCOHOL_RELATED,DRINKING_DRIVER,UNDERAGE_DRNK_DRV,UNLICENSED,CELL_PHONE,NO_CLEARANCE,RUNNING_RED_LT,TAILGATING,CROSS_MEDIAN,CURVE_DVR_ERROR,LIMIT_65MPH,SPEEDING,SPEEDING_RELATED,AGGRESSIVE_DRIVING,FATIGUE_ASLEEP,DRIVER_16YR,DRIVER_17YR,DRIVER_65_74YR,DRIVER_75PLUS,UNBELTED,PEDESTRIAN,DISTRACTED,CURVED_ROAD,DRIVER_18YR,DRIVER_19YR,DRIVER_20YR,DRIVER_50_64YR,VEHICLE_TOWED,FIRE_IN_VEHICLE,HIT_PARKED_VEHICLE,MC_DRINKING_DRIVER,DRUGGED_DRIVER,INJURY_OR_FATAL,COMM_VEHICLE,IMPAIRED_DRIVER,DEER_RELATED,DRUG_RELATED,HAZARDOUS_TRUCK,ILLEGAL_DRUG_RELATED,ILLUMINATION_DARK,MINOR_INJURY,MODERATE_INJURY,MAJOR_INJURY,NHTSA_AGG_DRIVING,PSP_REPORTED,RUNNING_STOP_SIGN,TRAIN,TROLLEY,ROADWAY_CRN,RDWY_SEQ_NUM,ADJ_RDWY_SEQ,ACCESS_CTRL,ROADWAY_COUNTY,LANE_COUNT,RDWY_ORIENT,ROAD_OWNER,ROUTE,SPEED_LIMIT,SEGMENT,OFFSET,STREET_NAME,TOT_INJ_COUNT,SCHOOL_BUS_UNIT
7448,2024091977,11,02,02301,68B03,2024,06,1,,,,3,1,7,2,00,0,2,00,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 26:41.889,80 00:33.779,40.444969,-80.009383,,,,N,,,,,0,,,,,,,,,,,,2024091977,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,2024091977,3,,1,02,,N,1,0279,50,,1042,FORT DUQUESNE BR,0,
7449,2024092001,11,02,02414,02414,2024,10,5,,,,3,1,8,1,01,0,2,00,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,40 21:22.672,80 06:37.141,40.356298,-80.110317,,,,N,,,,,0,,,,,,,,,,,,2024092001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,2024092001,4,,,02,,S,4,,25,,,SCHOOL DR,1,
7450,2024092004,11,02,02413,02413,2024,10,6,,,,3,1,4,1,02,0,2,00,0,0,3,5,3,0,0,0,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 23:05.370,79 58:37.102,40.384825,-79.976973,,,,N,,,,,1,1,2,25,1,,,0,,,1,,2024092004,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024092004,3,,3,02,,W,4,AJX1,25,,,PYRAMID AV,0,
7451,2024092021,11,02,02301,02301,2024,10,6,,,,3,1,1,1,01,2,2,00,0,0,2,2,2,1,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40 27:30.093,79 56:01.703,40.458359,-79.933806,,,,N,,,,,0,,,,,,,,,,,,2024092021,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024092021,5,,,02,,S,4,,25,,,NEGLEY AV,0,
7452,2024092023,11,02,02108,02108,2024,10,6,,,,3,1,4,1,03,3,2,00,0,0,2,5,2,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 33:46.643,80 02:28.626,40.562956,-80.041285,,,7,N,,,,N,0,,,,,,,,,,,,2024092023,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024092023,3,,3,02,,E,4,ABS1,35,,,HARMONY PY,0,
7453,2024092027,11,02,02123,02123,2024,10,4,,,,3,1,1,1,00,0,2,00,0,0,3,3,3,0,0,0,1,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,40 19:46.395,80 04:02.989,40.329554,-80.067497,,,3,N,,,,Y,0,,,,,,,,,,,,2024092027,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024092027,3,,3,02,2,E,2,3004,30,,1069,MCMURRAY RD,0,
7454,2024092057,11,02,02113,02113,2024,10,6,,,,3,1,4,1,01,3,2,00,0,0,2,2,2,1,0,0,0,0,1,0,0,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 27:18.350,79 48:51.670,40.455097,-79.814353,,,1,N,,,,N,0,,,,,,,,,,,,2024092057,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,2024092057,4,,,02,,E,4,,35,,,PAYNE DR,1,
7455,2024092064,11,02,02466,02466,2024,10,5,,,,3,1,4,1,02,3,1,00,0,0,2,4,2,1,0,0,0,0,1,0,0,0,2,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,40 31:47.876,79 46:16.845,40.529966,-79.771346,,,2,N,,,,N,0,,,,,,,,,,,,2024092064,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,2024092064,4,,,02,,S,4,,25,,,KERR RD,2,
7456,2024092069,11,02,02403,02403,2024,10,5,1810,18,,3,1,1,1,00,0,2,00,0,0,2,3,2,2,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40 20:03.576,79 58:58.810,40.334327,-79.983003,,,,N,,,0,,0,,,,,,,,,,,,2024092069,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024092069,3,,3,02,,S,2,2040,25,,500,CURRY HOLLOW RD,0,
7457,2024092091,11,02,02206,02206,2024,10,4,1841,18,,3,1,4,1,01,3,1,00,0,0,2,4,2,0,0,0,0,0,2,0,0,0,0,0,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40 37:40.745,79 47:54.580,40.627985,-79.798494,,,6,Y,,,3,N,0,,,,,,,,,,,,2024092091,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,2024092091,3,,,02,,N,4,,25,,,DELLENBAUGH RD,0,
7458,2024092093,11,02,02441,02441,2024,10,5,,,,3,1,8,1,00,0,2,07,0,0,3,3,1,0,0,0,0,0,1,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,1,0,0,40 33:32.000,80 12:14.400,40.558889,-80.204,,,6,N,,,,Y,0,,,,,,,,,,,,2024092093,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024092093,3,,,02,,W,7,,10,,,GIANT EAGLE TW,1,
7459,2024092096,11,02,02473,02473,2024,10,2,,,,3,1,7,5,03,0,2,00,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,40 20:37.818,79 56:18.419,40.343838,-79.93845,,,,N,,,,,0,,,,,,,,,,,,2024092096,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024092096,4,,,02,,N,4,,35,,,OLD ELIZABETH RD,1,
7460,2024092112,11,02,02301,02301,2024,10,6,,,,3,1,1,1,00,0,2,03,0,0,3,3,3,1,0,0,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40 26:38.983,79 59:27.709,40.444162,-79.99103,,,2,N,,,,N,0,,,,,,,,,,,,2024092112,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024092112,3,,3,02,,W,2,0400,35,,1570,BIGELOW BL,0,
7461,2024092135,11,02,02203,02203,2024,10,7,,,,3,1,98,1,00,0,1,00,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40 27:42.979,80 17:44.718,40.461939,-80.295755,,,,N,,,,,0,,,,,,,,,,,,2024092135,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,2024092135,3,,,02,,N,6,7576,55,,,SOUTHERN BELTWAY EX,0,
7462,2024092155,11,02,02301,68B03,2024,10,4,,,,3,1,1,1,00,0,2,00,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 25:50.510,79 57:27.898,40.430697,-79.957749,,,,N,,,,,0,,,,,,,,,,,,2024092155,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,2024092155,3,,1,02,,W,1,0376,55,,2149,PENN LINCOLN PY,0,
7463,2024092171,11,02,02480,02480,2024,10,1,,,,7,9,7,5,00,0,1,00,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40 35:35.100,80 09:48.000,40.593083,-80.163333,,,,N,,,,,0,,,,,,,,,,,,2024092171,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,2024092171,3,,,02,,E,4,,35,,,CAMPMEETING RD,0,
7464,2024092182,11,02,02113,02113,2024,10,6,,,,3,1,4,1,00,0,2,07,0,0,2,2,2,1,0,0,0,0,1,0,0,0,2,0,,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,40 27:42.676,79 51:57.797,40.461854,-79.866055,,,5,N,,,,Y,0,,,,,,,,,,,,2024092182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,2024092182,3,,3,02,,E,2,2058,35,,288,VERONA RD,2,
7465,2024092187,11,02,02118,02118,2024,10,6,,,,4,1,4,2,00,0,2,00,0,0,2,3,2,1,0,0,0,1,0,0,0,0,1,1,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,40 29:02.640,79 57:40.706,40.484067,-79.961307,,,1,N,,,,N,0,,,,,,,,,,,,2024092187,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,,1,1,0,0,0,0,2024092187,3,,1,02,,N,2,0028,45,,1980,EAST OHIO ST,1,
7466,2024092188,11,02,02454,02454,2024,10,6,,,,4,1,1,1,00,0,2,00,0,0,4,5,4,1,0,0,0,0,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40 19:07.550,79 56:27.987,40.318764,-79.941108,,,,N,,,,,0,,,,,,,,,,,,2024092188,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024092188,3,,3,02,,N,2,0051,50,,77,CLAIRTON BL,0,
7467,2024092194,11,02,02213,02213,2024,10,7,,,,3,1,4,1,02,2,2,00,0,0,2,2,2,1,0,0,0,1,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,40 30:47.136,80 13:20.716,40.513093,-80.222421,,,2,N,,,,N,0,,,,,,,,,,,,2024092194,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,,1,0,0,0,0,0,2024092194,3,,3,02,,W,2,3090,40,,3114,MOON CLINTON RD,1,
7468,2024092196,11,02,02108,02108,2024,10,6,,,,3,1,1,1,00,0,2,00,0,0,2,5,2,2,0,0,0,0,0,0,0,0,3,0,,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,40 36:25.231,80 03:07.06,40.607009,,,,2,N,,,,Y,0,,,,,,,,,,,,2024092196,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,2024092196,3,,3,02,,S,2,0019,40,,456,PERRY HW,3,
7469,2024092213,11,02,02214,02203,2024,10,6,,,,3,1,1,1,00,0,1,00,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 25:08.203,80 12:28.803,40.418945,-80.208001,,,4,N,,,,N,0,,,,,,,,,,,,2024092213,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,,0,0,0,0,0,0,2024092213,3,,3,02,,W,2,0978,45,,1775,N BRANCH RD,0,
7470,2024092218,11,02,02422,02422,2024,10,6,,,,3,1,4,1,03,2,2,07,0,0,2,2,2,1,0,0,0,0,1,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,40 23:44.988,80 01:58.994,40.39583,-80.033054,,,1,N,,,,Y,0,,,,,,,,,,,,2024092218,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,2024092218,5,,,02,,E,4,,25,,,PIONEER AV,1,
7471,2024092238,11,02,02301,02301,2024,10,6,,,,3,1,1,1,00,0,2,00,0,0,3,3,3,0,0,0,1,0,2,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,40 28:52.794,80 02:44.729,40.481332,-80.045758,,,5,N,,,,N,0,,,,,,,,,,,,2024092238,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,2024092238,3,,2,02,2,N,2,0065,55,,2405,OHIO RIVER BL,1,
7472,2024092242,11,02,02403,02403,2024,10,6,,,,3,1,8,1,02,0,2,00,0,0,2,2,1,0,0,0,0,0,1,0,0,0,1,1,,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,40 20:29.672,79 59:06.308,40.341576,-79.985086,,,7,N,,,,Y,0,,,,,,,,,,,,2024092242,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,2024092242,3,,3,02,,S,4,AJ83,35,,,BROWNSVILLE RD,1,
7473,2024092244,11,02,02481,02481,2024,10,6,,,,3,1,7,4,02,0,2,00,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 33:25.853,80 04:41.252,40.557181,-80.078126,,,4,N,,,,N,0,,,,,,,,,,,,2024092244,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,2024092244,4,,,02,,S,4,,25,,,FOREST RIDGE DR,0,
7474,2024092248,11,02,02466,02466,2024,10,7,,,,3,1,99,9,03,0,2,00,0,0,1,4,1,1,0,0,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,40 28:40.058,79 45:32.863,40.477794,-79.759129,,,,N,,,,,0,,,,,,,,,,,,2024092248,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024092248,4,,,02,,W,4,,25,,,UNITY TRESTLE RD,1,
7475,2024092255,11,02,02203,02203,2024,10,6,,,,3,1,1,1,02,0,2,00,0,0,2,2,2,2,0,0,0,0,0,0,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,40 29:34.465,80 18:22.424,40.492907,-80.306229,,,3,N,,,,N,0,,,,,,,,,,,,2024092255,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024092255,4,,,02,,S,4,,25,,,MOODY RD,1,
7476,2024092260,11,02,02116,02116,2024,10,5,1329,13,,3,1,7,4,00,0,2,00,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40 29:46.206,80 00:11.448,40.496168,-80.00318,,,4,N,,,0,N,0,,,,,,,,,,,,2024092260,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2024092260,3,,,02,,W,4,,35,,,MT TROY RD,0,
